ID,Hash,Subject,Message,Num_files,LOC,changed files | + | -| sum,Labels, 
59036,dd0dcdf1acf3e01ad7e0452cb6193c286b1875ee,Fix a budget bug in Arg::rewrite(), ,3,37,   tests/source/impls.rs--13--0--13   tests/target/impls.rs--13--0--13   src/items.rs--6--5--11,Corrective,
14420,6e58b1c3c98446297bfc4dec1041238d599a1bb7,add mipsel_unknown_none target, ,2,23,   .../rustc_target/src/spec/mipsel_unknown_none.rs--22--0--22   compiler/rustc_target/src/spec/mod.rs--1--0--1,Adaptive,
36851,80df64b7d4a7718d4c5ece9c627e95cfd6084bce,ci: retry s3 upload on azure if it fails, ,1,3,   .azure-pipelines/steps/run.yml--2--1--3,Perfective,
7376,91a8611b4426c7da8c72317516626affb812d20b,move misc_early to misc_early/mod.rs, ,1,0,   clippy_lints/src/{misc_early.rs=>misc_early/mod.rs}--0--0--0,Perfective,
25560,0edc90cd1884c945b00512d2dede33c8a725ceb4,clarify alignment requirements in Vec::from_raw_parts, ,1,6,   src/liballoc/vec.rs--5--1--6,Perfective,
98027,53f54dda60a769fa6b3d325f5787134bc9d90c6b,librustc: Remove def_ids from types., ,5,58,   src/librustc/middle/ty.rs--4--19--23   src/librustc/metadata/tyencode.rs--0--13--13   src/librustc/middle/typeck/collect.rs--1--10--11   src/librustc/metadata/decoder.rs--1--6--7   src/librustc/metadata/tydecode.rs--2--2--4,Perfective,
35191,022b9876c2c70ac80174a4c78826113b9a965cbc,UI Test Cleanup: Extract match_ref_pats tests, ,4,105,   tests/ui/matches.stderr--9--32--41   tests/ui/match_ref_pats.stderr--24--0--24   tests/ui/match_ref_pats.rs--21--0--21   tests/ui/matches.rs--1--18--19,Perfective,
101264,f8179b6d4d6c290db57d3cdc8c340655ba5f5619,Hack around llvm 14013, ,1,2,   src/llvm--1--1--2,Perfective,
60287,c7104be1a37daa2f7ec114913247dc93524fd48e,Fix typos & us spellings, ,47,118,   src/librustc_trans/debuginfo/doc.rs--4--4--8   src/libcore/num/dec2flt/rawfp.rs--3--3--6   src/liballoc/allocator.rs--3--3--6   src/libgraphviz/lib.rs--3--3--6   src/librand/isaac.rs--2--2--4   src/liballoc/raw_vec.rs--2--2--4   src/librustc_errors/diagnostic.rs--2--2--4   src/libcore/ops/try.rs--1--1--2   src/libcore/sync/atomic.rs--1--1--2   src/librand/distributions/gamma.rs--1--1--2   src/bootstrap/lib.rs--1--1--2   src/librand/lib.rs--1--1--2   src/librand/reseeding.rs--1--1--2   src/librustc/hir/map/mod.rs--1--1--2   src/librustc/infer/error_reporting/mod.rs--1--1--2   src/librustc/infer/resolve.rs--1--1--2   src/librustc/lint/context.rs--1--1--2   src/librustc/middle/region.rs--1--1--2   src/librustc/mir/traversal.rs--1--1--2   src/librustc/traits/fulfill.rs--1--1--2   src/librustc/ty/context.rs--1--1--2   src/librustc/ty/inhabitedness/def_id_forest.rs--1--1--2   src/librustc/ty/sty.rs--1--1--2   src/librustc_data_structures/accumulate_vec.rs--1--1--2   src/librustc_data_structures/ivar.rs--1--1--2   src/librustc_data_structures/small_vec.rs--1--1--2   src/librustc_driver/driver.rs--1--1--2   src/bootstrap/native.rs--1--1--2   src/librustc_errors/diagnostic_builder.rs--1--1--2   src/librustc_errors/emitter.rs--1--1--2   src/librustc_errors/snippet.rs--1--1--2   src/librustc_incremental/persist/preds/compress/construct.rs--1--1--2   src/librustc_trans/attributes.rs--1--1--2   src/librustc_trans/base.rs--1--1--2   src/liballoc/btree/node.rs--1--1--2   src/librustdoc/html/highlight.rs--1--1--2   src/librustdoc/html/toc.rs--1--1--2   src/librustdoc/lib.rs--1--1--2   src/libstd/ffi/c_str.rs--1--1--2   src/libstd/ffi/os_str.rs--1--1--2   src/libstd/sync/once.rs--1--1--2   src/libstd/sys/redox/args.rs--1--1--2   src/libstd/sys/unix/args.rs--1--1--2   src/libstd/thread/mod.rs--1--1--2   src/libstd/time/mod.rs--1--1--2   src/libsyntax/json.rs--1--1--2   src/libsyntax_ext/deriving/generic/mod.rs--1--1--2,Perfective,
66453,00645e85043b9830118d4c9aecb59cc2c041b437,Add JoinHandle missing examples, ,1,46,   src/libstd/thread/mod.rs--40--6--46,Perfective,
98421,bd77e9433f5a76530c3d2acf0fa82caa5167e263,syntax: pass some values around by reference, ,2,12,   src/libsyntax/ext/quote.rs--4--4--8   src/libsyntax/print/pprust.rs--2--2--4,Perfective,
5249,913c0bc01dbab632d1512f703c026aac7acfa197,Make vtable_allocation always succeed, ,1,5,   src/vtable.rs--1--4--5,Corrective,
113096,e233978891d5b93641e1365e7448d20cdc8b0a12,rustc: Change fn_names and fn_ids to item_names and item_ids in trans  since we're soon to be storing tags in there too, ,1,24,   src/comp/middle/trans.rs--12--12--24,Perfective,
54669,42120141bd8e9684143dd61e6d37da8541a94d0f,Suggestion fixed  simplified lint logic., ,4,47,   clippy_lints/src/redundant_field_names.rs--11--20--31   tests/ui/redundant_field_names.stderr--5--5--10   tests/ui/redundant_field_names.rs--3--1--4   src/driver.rs--1--1--2,Perfective,
57790,7d774c4214e94136eca45df1c81f2baeab15e91e,Update mir-opt tests., ,5,25,   src/test/mir-opt/copy_propagation.rs--4--1--5   src/test/mir-opt/deaggregator_test.rs--4--1--5   src/test/mir-opt/deaggregator_test_enum_2.rs--4--1--5   src/test/mir-opt/deaggregator_test_multiple.rs--4--1--5   src/test/mir-opt/issue-41110.rs--4--1--5,Perfective,
106072,0263039ca0350eb67ce11e985bd7e698de48ca0f,use absolute names when pretty-printing types, ,8,133,   src/comp/util/ppaux.rs--24--19--43   src/comp/middle/ty.rs--14--14--28   src/comp/middle/typeck.rs--17--11--28   src/comp/metadata/decoder.rs--6--4--10   src/comp/metadata/tyencode.rs--4--4--8   Makefile.in--5--2--7   src/comp/metadata/tydecode.rs--2--4--6   src/etc/ctags.rust--3--0--3,Perfective,
1746,d4f3cf03f940607f1e77fc2c1b27d8ae0b804408,Add test for <code> in doc blocks on mobile, ,2,12,   src/test/rustdoc-gui/docblock-big-code-mobile.goml--9--0--9   src/test/rustdoc-gui/src/test_docs/lib.rs--3--0--3,Perfective,
44678,8a61d492a97d829638f60b19ac2196e7b9076720,make inliner remove the fn_entry flag on Retag statements, ,3,65,   src/test/mir-opt/inline-retag.rs--36--0--36   src/librustc/mir/visit.rs--16--6--22   src/librustc_mir/transform/inline.rs--7--0--7,Adaptive,
57356,11c84c6625d5e9374aa4f8a60b67c3c4a6f233b6,Nit: improve comment to explain why we wait until regionck, ,1,22,   src/librustc/infer/outlives/obligations.rs--13--9--22,Perfective,
11051,ce9818f2b7beaed0039f42605e2f547e9e461430,Add a new ABI to support cmse_nonsecure_call,"This commit adds a new ABI to be selected via `extern  ""C-cmse-nonsecure-call""` on function pointers in order for the compiler to  apply the corresponding cmse_nonsecure_call callsite attribute.  For Armv8-M targets supporting TrustZone-M  this will perform a  non-secure function call by saving  clearing and calling a non-secure  function pointer using the BLXNS instruction.    See the page on the unstable book for details.    Signed-off-by: Hugues de Valon <hugues.devalon@arm.com>   ",35,76,   .../language-features/abi-c-cmse-nonsecure-call.md--22--0--22   .../cmse-nonsecure-call/params-on-stack.rs--5--0--5   .../cmse-nonsecure-call/params-on-registers.rs--4--0--4   compiler/rustc_codegen_llvm/src/abi.rs--3--1--4   .../wrong-abi-location-2.stderr--3--0--3   .../wrong-abi-location-1.stderr--3--0--3   compiler/rustc_typeck/src/check/check.rs--3--0--3   .../rustc_error_codes/src/error_codes/E0781.md--3--0--3   .../cmse-nonsecure-call/gate_test.rs--3--0--3   .../cmse-nonsecure-call/gate_test.stderr--3--0--3   compiler/rustc_ast_passes/src/feature_gate.rs--2--0--2   .../cmse-nonsecure-call/params-on-stack.stderr--2--0--2   .../cmse-nonsecure-call/wrong-abi-location-1.rs--2--0--2   .../cmse-nonsecure-call/wrong-abi-location-2.rs--2--0--2   src/test/ui/codemap_tests/unicode.stderr--1--1--2   compiler/rustc_llvm/llvm-wrapper/RustWrapper.cpp--2--0--2   src/test/ui/parser/issue-8537.stderr--1--1--2   compiler/rustc_codegen_cranelift/src/abi/mod.rs--1--0--1   compiler/rustc_codegen_llvm/src/llvm/ffi.rs--1--0--1   compiler/rustc_codegen_llvm/src/llvm/mod.rs--1--0--1   compiler/rustc_error_codes/src/error_codes.rs--1--0--1   compiler/rustc_feature/src/active.rs--1--0--1   compiler/rustc_middle/src/ty/layout.rs--1--0--1   compiler/rustc_span/src/symbol.rs--1--0--1   compiler/rustc_target/src/abi/call/mod.rs--1--0--1   compiler/rustc_target/src/spec/abi.rs--1--0--1   .../cmse-nonsecure-entry/gate_test.rs--0--0--0   .../cmse-nonsecure-entry/gate_test.stderr--0--0--0   .../cmse-nonsecure-entry/params-on-registers.rs--0--0--0   .../cmse-nonsecure-entry/params-on-stack.rs--0--0--0   .../cmse-nonsecure-entry/params-on-stack.stderr--0--0--0   .../cmse-nonsecure-entry/trustzone-only.rs--0--0--0   .../cmse-nonsecure-entry/trustzone-only.stderr--0--0--0   .../cmse-nonsecure-entry/wrong-abi.rs--0--0--0   .../cmse-nonsecure-entry/wrong-abi.stderr--0--0--0,Adaptive,
42387,11b957e18d36c348279295ad056a1a535d8e9780,Reformat random_state tests, ,1,2,   tests/ui/random_state.rs--1--1--2,Perfective,
74443,d755b1ebe2204b93c8ab82c6c04699a9e20921f5,Cleanup, ,3,38,   tests/ice-666.rs--0--24--24   tests/compile-fail/derive.rs--11--0--11   src/derive.rs--0--3--3,Perfective,
102790,2cfe8fb357f8ad7e99dc03b09e0ec5fa1c2c9029,rustc: Check self types in method lookup; allow required trait methods to have self types; write self types into metadata, ,11,122,   src/rustc/metadata/decoder.rs--31--2--33   src/rustc/metadata/encoder.rs--32--1--33   src/rustc/middle/typeck/check/method.rs--18--2--20   src/rustc/middle/resolve3.rs--12--6--18   src/etc/vim/syntax/rust.vim--4--2--6   src/rustc/middle/typeck/coherence.rs--2--2--4   src/libsyntax/ast.rs--1--1--2   src/rustc/metadata/common.rs--2--0--2   src/rustc/middle/typeck/collect.rs--2--0--2   src/libsyntax/parse/parser.rs--1--0--1   src/rustc/middle/ty.rs--1--0--1,Adaptive,
16562,8a59808b24a728a7034bd697206c4921211569ba,Improve readme, ,2,35,   Readme.md--2--16--18   docs/env_vars.md--17--0--17,Perfective,
23252,cf4e35339b1d5a613588b45c53d0e88da5363c65,Add an Option<Span> argument to span_lint_and_help., ,39,165,   clippy_lints/src/utils/internal_lints.rs--22--7--29   clippy_lints/src/utils/diagnostics.rs--15--6--21   clippy_lints/src/methods/mod.rs--11--6--17   tests/ui/collapsible_span_lint_calls.stderr--6--7--13   tests/ui/collapsible_span_lint_calls.fixed--10--3--13   tests/ui/collapsible_span_lint_calls.rs--8--1--9   clippy_lints/src/empty_enum.rs--4--3--7   clippy_lints/src/regex.rs--2--2--4   clippy_lints/src/types.rs--3--1--4   clippy_lints/src/assertions_on_constants.rs--3--0--3   clippy_lints/src/atomic_ordering.rs--3--0--3   clippy_lints/src/let_underscore.rs--3--0--3   clippy_lints/src/indexing_slicing.rs--2--1--3   clippy_lints/src/loops.rs--2--0--2   clippy_lints/src/if_not_else.rs--2--0--2   clippy_lints/src/inherent_to_string.rs--2--0--2   clippy_lints/src/excessive_bools.rs--2--0--2   clippy_lints/src/matches.rs--2--0--2   clippy_lints/src/mem_replace.rs--2--0--2   clippy_lints/src/misc_early.rs--2--0--2   clippy_lints/src/unnamed_address.rs--2--0--2   clippy_lints/src/verbose_file_reads.rs--2--0--2   doc/adding_lints.md--2--0--2   clippy_lints/src/else_if_without_else.rs--1--0--1   clippy_lints/src/needless_continue.rs--1--0--1   clippy_lints/src/option_env_unwrap.rs--1--0--1   clippy_lints/src/enum_variants.rs--1--0--1   clippy_lints/src/trait_bounds.rs--1--0--1   clippy_lints/src/formatting.rs--1--0--1   clippy_lints/src/functions.rs--1--0--1   clippy_lints/src/unused_self.rs--1--0--1   clippy_lints/src/integer_division.rs--1--0--1   clippy_lints/src/large_stack_arrays.rs--1--0--1   clippy_lints/src/as_conversions.rs--1--0--1   clippy_lints/src/zero_div_zero.rs--1--0--1   clippy_lints/src/cognitive_complexity.rs--1--0--1   clippy_lints/src/comparison_chain.rs--1--0--1   clippy_lints/src/dbg_macro.rs--1--0--1   clippy_lints/src/main_recursion.rs--1--0--1,Adaptive,
111870,05587ebdff53def560e04e853fbb3c272fa586d6,rustc: Ignore the return value of native functions that return nil. stage1 can build libstd now  though it leaks., ,1,11,   src/comp/middle/trans.rs--10--1--11,Perfective,
12067,bceb1737ed2ba6dbf8e294519011f0e4e264b7a3,Apply suggestions from code review & other minor nits,Co-authored-by: Joshua Nelson <joshua@yottadb.com>   ,1,17,   src/librustdoc/visit_ast.rs--10--7--17,Perfective,
13242,415394c3fc0e008026b3f2a37fbd57a58449b4d3,Fix false positive in write_literal and print_literal due to numeric literals, ,1,22,   clippy_lints/src/write.rs--17--5--22,Corrective,
26239,97bdd31b0eab51d0a51b8746123f910cd868dff3,"Add ""soft deprecation"" notice to old MIN/MAX docs", ,2,53,   src/libcore/num/uint_macros.rs--28--6--34   src/libcore/num/int_macros.rs--13--6--19,Perfective,
16219,55ba9e4755eb47555417c311b867bce6196da462,Reorder benches const variable,Move LEN so it is is read in order. ,1,4,   library/alloc/benches/vec.rs--2--2--4,Perfective,
113157,1090c5e69cc10f8d7e57c4790461046de068f7aa,Check for structural equality rather than structural-and-cname equality., ,1,2,   src/comp/middle/typeck.rs--1--1--2,Corrective,
3221,33817d2881843bb84a01551813c522891ce0c5c6,Move match tests in match folder, ,6,44,   .../match/match-edge-cases_2.rs--22--0--22   .../{match-edge-cases.rs=>match-edge-cases_1.rs}--0--20--20   ...edge-cases.stderr=>match-edge-cases_2.stderr}--1--1--2   .../{=>match}/issue-87988.rs--0--0--0   .../{=>match}/issue-88331.rs--0--0--0   .../{=>match}/issue-88331.stderr--0--0--0,Perfective,
25864,df11447ca8ccafd14de5d46b885ca73ead121b8d,Update Clippy, ,1,2,   src/tools/clippy--1--1--2,Perfective,
80805,1884c87207369be9bdfc9b765d67c4dbbb08d3d6,doc: Fix remove secret number at final source,Remove printing of secret number at final source. ,1,2,   src/doc/trpl/guessing-game.md--0--2--2,Perfective,
35392,a138e9d625bf83c45d3835b12d7689b730dc4e9a,expand: Get rid of `resolve_macro_path`,It was used to choose whether to apply derive markers like `#[rustc_copy_clone_marker]` or not   but it was called before all the data required for resolution is available  so it could work incorrectly in some corner cases (like user-defined derives name `Copy` or `Eq`).  Delay the decision about markers until the proper resolution results are available instead.   ,3,32,   src/libsyntax/ext/expand.rs--11--11--22   src/librustc_resolve/macros.rs--0--7--7   src/libsyntax/ext/base.rs--0--3--3,Corrective,
3713,9a0ee05c3d7f355d00c365b9589c7924e40b19ab,Split critical edge targeting the start block, ,2,14,   src/test/ui/codegen/issue-88043-bb-does-not-have-terminator.rs--10--0--10   compiler/rustc_mir/src/transform/add_call_guards.rs--3--1--4,Perfective,
78345,8aeaaac6545565345f4df7d24d6421f93f28d698,add a fast-path to resolve_type_vars_if_possible,this avoids needless substituting    before:  577.76user 4.27system 7:36.13elapsed 127%CPU (0avgtext+0avgdata 1141608maxresident)k    after:  573.01user 4.04system 7:33.86elapsed 127%CPU (0avgtext+0avgdata 1141656maxresident)k   ,6,48,   src/librustc/middle/ty.rs--26--0--26   src/librustc/middle/infer/mod.rs--6--2--8   src/librustc/middle/traits/project.rs--6--0--6   src/librustc/middle/ty_relate/mod.rs--2--2--4   src/librustc/middle/infer/higher_ranked/mod.rs--1--1--2   src/librustc/middle/traits/error_reporting.rs--1--1--2,Perfective,
86595,79723a3e304bb74e3c5280b504603c764dc574e1,"Revert ""enable parallel codegen by default""",This reverts commit c245c5bbad10923b47c9f66d5f0da2913ef11a38.    Parallel code generation generates invalid code for librand  which is  caught by recent versions of binutils.   ,3,26,   src/librustc/driver/config.rs--1--14--15   mk/main.mk--0--7--7   mk/tests.mk--0--4--4,Corrective,
28783,c7471ad43a60cbc84f8c3de9ad17401d3e5b4c4c,Compiler internal error codes need no documentation, ,1,3,   src/tools/tidy/src/error_codes_check.rs--3--0--3,Corrective,
8869,2da9856f171f909dd072bd59d190a036dc13fc38,Add internal io::Error::new_const tot avoid allocations., ,1,26,   library/std/src/io/error.rs--26--0--26,Adaptive,
12185,e152582a2b5c214d705c6c60e12dc4d996491081,doc -- list edit for consistency, ,1,2,   library/core/src/iter/adapters/zip.rs--1--1--2,Perfective,
108495,6e654564db85819ef401eeb4e950acf02096796c,Lots of build system cleanup and documentation,This splits mk/stageN.mk into host.mk and target.mk and makes  the build rules somewhat simpler - there's no more building from stageN  into stageN+1; instead we always build from stageN(host) to  stageN(target) then promote from stageN(target) to stageN+1(host).    Add a big honkin explaination right at the top of Makefile.in   ,10,208,   mk/stageN.mk--0--58--58   Makefile.in--38--15--53   mk/target.mk--31--0--31   mk/host.mk--29--0--29   mk/fuzzer.mk--8--4--12   mk/stage0.mk--4--4--8   mk/clean.mk--4--2--6   mk/snap.mk--2--3--5   configure--3--0--3   mk/install.mk--1--2--3,Perfective,
84145,fd603cd2634c59bd7286a8c962279c97e3374075,Clarify function return style.,Suggested here: http://stackoverflow.com/a/27962076/24817   ,1,18,   src/doc/trpl/functions.md--18--0--18,Perfective,
30290,1b8b2ee6f9e9e1fe109f40be4c756619d5c9aa3f,add raw ptr variant of UnsafeCell::get, ,1,30,   src/libcore/cell.rs--30--0--30,Adaptive,
39504,f8bffad4f1f0650ae56e17221d9443f9c2a6ab20,Use `curl` instead of `wget` in install-x86_64-redox.sh, ,1,2,   src/ci/docker/dist-various-1/install-x86_64-redox.sh--1--1--2,Perfective,
4324,cca91024298b92f5bff5fc7353155aff0eef38e5,Change bitmasks to use less opaque type, ,4,31,   crates/core_simd/src/masks/bitmask.rs--6--4--10   crates/core_simd/src/masks/full_masks.rs--5--5--10   crates/core_simd/src/lane_count.rs--6--1--7   crates/core_simd/src/masks.rs--2--2--4,Perfective,
50877,948f77c71ff8fdfda0bec2f335498e8de075799a,tweak debug output some more, ,2,11,   src/librustc_mir/dataflow/impls/borrows.rs--7--2--9   src/librustc_mir/borrow_check/nll/region_infer/mod.rs--1--1--2,Perfective,
106947,bb1e8d2339cfb360c845b7435e97b4f5eb241991,rustc: Some more codemap refactoring, ,1,45,   src/comp/syntax/codemap.rs--21--24--45,Perfective,
58690,29b319b6b20bb8e18b7e3c14528f9933de2f5e92,Change current_pid to just `id`., ,1,7,   src/libstd/process.rs--4--3--7,Perfective,
82340,432011d1437ce046c25dde8a4db67dac63c19ed0,Fallout in testing., ,10,59,   src/libsyntax/test.rs--12--5--17   src/test/compile-fail/privacy1.rs--3--13--16   src/doc/reference.md--5--3--8   ...n-signature-verification-for-explicit-return-type.rs--2--2--4   src/test/run-pass/test-should-fail-good-message.rs--2--2--4   src/test/auxiliary/privacy_reexport.rs--1--1--2   src/test/compile-fail/lint-dead-code-3.rs--1--1--2   src/test/run-pass/issue-16597.rs--1--1--2   src/test/run-pass/issue-20823.rs--1--1--2   src/test/run-pass/issue-5950.rs--1--1--2,Perfective,
66389,b059a80d4c3911a9e59d517930ee6928b329cc35,Support --emit=foo metadata, ,3,40,   src/librustc_trans/back/link.rs--21--11--32   src/librustc/session/config.rs--6--0--6   src/librustc/middle/dependency_format.rs--1--1--2,Adaptive,
101049,2d7d12b902a9f6237994f74888878220cb2ffbed,Make moves explicit in compiletest, ,2,6,   src/compiletest/procsrv.rs--2--2--4   src/compiletest/compiletest.rs--1--1--2,Perfective,
64811,e294fd5ecbd097e343dc31b3df27bbf81dbea6de,convert AdtDef::destructor to on-demand,This removes the Cell from AdtDef. Also  moving destructor validity  checking to on-demand (forced during item-type checking) ensures that  invalid destructors can't cause ICEs.    Fixes #38868.  Fixes #40132.   ,11,106,   src/librustc/ty/mod.rs--13--23--36   src/librustc_typeck/check/mod.rs--9--12--21   src/librustc/ty/util.rs--12--7--19   src/test/compile-fail/issue-38868.rs--9--0--9   src/librustc_typeck/check/dropck.rs--4--4--8   src/librustc_trans/collector.rs--2--2--4   src/librustc/dep_graph/dep_node.rs--1--2--3   src/librustc_metadata/cstore_impl.rs--2--0--2   src/librustc_trans/glue.rs--1--1--2   src/librustc/ty/maps.rs--1--0--1   src/librustc_typeck/lib.rs--0--1--1,Corrective,
46381,a4e1a90705259ebd4fb0f8e476366b07a1d6b669,Fix warnings of compiler_lint_functions, ,1,9,   clippy_lints/src/double_parens.rs--5--4--9,Corrective,
59331,48ed3c058f0e24dab66ce486d0080e96634529c6,Extend MANUAL_MEMCPY lint so that it also detects manual clones between slices, ,2,29,   clippy_lints/src/loops.rs--18--1--19   tests/ui/for_loop.stderr--9--1--10,Adaptive,
69543,e4dd785b591b771882b1c61a541048d57dc86442,Correct formatting docs: fmt::Result != io::Result<()>, ,1,6,   src/libcollections/fmt.rs--3--3--6,Corrective,
100290,2f3d4f61817fcfe48c03990f94175258bdbcc0cb,rewrite uint::to_str_bytes to avoid raw pointers, ,1,44,   src/libcore/uint-template.rs--18--26--44,Perfective,
30817,fb4095df94bf07dc745a0c0e07adc93b52f04673,Update comments re type parameter hack in object safety,To check if a method's receiver type is object safe  we create a new receiver type by substituting in a bogus type parameter (let's call it `U`) for `Self`  and checking that the unmodified receiver type implements `DispatchFromDyn<receiver type with Self = U>`. It would be better to use `dyn Trait` directly  and the only reason we don't is because it triggers another check that `Trait` is object safe  resulting in a query cycle. Once the feature `object_safe_for_dispatch` (tracking issue https://github.com/rust-lang/rust/issues/43561) is stabilized  this will no longer be the case  and we'll be able to use `dyn Trait` as the unsized `Self` type. I've updated the comments in object_safety.rs accordingly. ,1,12,   src/librustc/traits/object_safety.rs--7--5--12,Perfective,
